dia;mes;armazenamento_sin;armazenamento_se;armazenamento_s;armazenamento_ne;armazenamento_n;ena_sin;ena_se;ena_s;ena_ne;ena_n;expectativa_ena_7_dias_sin;expectativa_ena_7_dias_se;expectativa_ena_7_dias_s;expectativa_ena_7_dias_ne;expectativa_ena_7_dias_n;carga_sin;carga_se;carga_s;carga_ne;carga_n;pld_medio_se 
15/04/2014;01/04/2014;0.412801651;0.369218595;0.447340613;0.436067028;0.879962193;0.890834863;0.819348328;1.663017032;0.509033908;1.060463554;57527.05459;29357.41269;7756.9366;5204.1136;15208.5917;64802;38412;10938;10166;5286;822.83
16/04/2014;01/04/2014;0.413709029;0.370548961;0.445680068;0.43664552;0.879692142;0.867031038;0.843041138;1.39127129;0.436432638;1.053140746;57527.05459;29357.41269;7756.9366;5204.1136;15208.5917;65157;38459;11195;10132;5371;822.83
17/04/2014;01/04/2014;0.41428047;0.371399604;0.442962814;0.436954048;0.881785039;0.846857629;0.840061515;1.222019465;0.429172511;1.040241854;57527.05459;29357.41269;7756.9366;5204.1136;15208.5917;65162;38887;11286;9790;5199;822.83
18/04/2014;01/04/2014;0.416032887;0.373244313;0.447743169;0.436491255;0.885970834;0.843679353;0.841503268;1.164385645;0.429750021;1.04514612;57770.47;30563.8154;7946.9785;4730.1581;14529.518;53746;32191;8212;8518;4825;822.83
19/04/2014;01/04/2014;0.417279666;0.374668645;0.45086298;0.436298425;0.887321091;0.846312402;0.854334871;1.145072993;0.426532464;1.033725227;57770.47;30563.8154;7946.9785;4730.1581;14529.518;55620;33314;8455;8978;4873;822.83
20/04/2014;01/04/2014;0.418851993;0.376473788;0.454335027;0.43589348;0.890089117;0.831923721;0.838451557;1.09899635;0.417374804;1.033254955;57770.47;30563.8154;7946.9785;4730.1581;14529.518;52227;31300;7435;8708;4784;822.83
21/04/2014;01/04/2014;0.419797468;0.377507418;0.456599406;0.435527102;0.892654604;0.827043272;0.841551326;1.042579075;0.406567115;1.033658045;57770.47;30563.8154;7946.9785;4730.1581;14529.518;55038;32730;8412;9009;4887;822.83
22/04/2014;01/04/2014;0.419776688;0.377690406;0.455643335;0.435083592;0.892587092;0.87233703;0.911284121;1.162104623;0.395594423;1.023647968;57770.47;30563.8154;7946.9785;4730.1581;14529.518;64856;38561;10844;10203;5248;822.83
23/04/2014;01/04/2014;0.41965201;0.377833828;0.451416495;0.435469253;0.892519579;0.846086332;0.885212418;1.128345499;0.363253857;1.005172993;57770.47;30563.8154;7946.9785;4730.1581;14529.518;65912;39069;11028;10401;5414;822.83
24/04/2014;01/04/2014;0.419821711;0.378437191;0.447592211;0.435681367;0.891979476;0.825593766;0.858636101;1.151155718;0.350383632;0.976352032;57770.47;30563.8154;7946.9785;4730.1581;14529.518;65630;38751;10944;10396;5539;822.83
25/04/2014;01/04/2014;0.420964591;0.379663699;0.451617773;0.435854914;0.891506886;0.822894226;0.891844483;1.055961071;0.344113522;0.917030568;54626.705;31009.4234;5776.8293;4066.8848;13773.5675;64481;37652;10865;10541;5423;822.83
26/04/2014;01/04/2014;0.421096196;0.380286845;0.440799074;0.435989896;0.899608426;0.790579537;0.841767589;0.950577859;0.355663724;0.930937185;54626.705;31009.4234;5776.8293;4066.8848;13773.5675;58396;33914;9360;10037;5085;822.83
27/04/2014;01/04/2014;0.422907489;0.381829871;0.444925275;0.436529821;0.906427221;0.767174659;0.807862361;0.877737226;0.367131425;0.93033255;54626.705;31009.4234;5776.8293;4066.8848;13773.5675;51748;30129;7785;9085;4749;822.83
28/04/2014;01/04/2014;0.422559645;0.381584803;0.441654506;0.436799784;0.906562247;0.751057209;0.768118032;0.862378345;0.353023678;0.978300302;54626.705;31009.4234;5776.8293;4066.8848;13773.5675;60992;35642;10477;9723;5150;822.83
